Study_id,Network_id,Day,Month,Year,Site_id,Plant_species,Flower_count,Units,Comments,Flower_data_merger
22_Kallnik,ho1,29,5,2012,ho1,Hieracium murorum,0.2,Flower cover/m2,NA,Hieraciummurorumho12952012
22_Kallnik,ho1,2,6,2012,ho1,Hieracium murorum,0.2,Flower cover/m2,NA,Hieraciummurorumho1262012
22_Kallnik,ho1,5,6,2012,ho1,Hieracium murorum,0.08,Flower cover/m2,NA,Hieraciummurorumho1562012
22_Kallnik,ho1,8,6,2012,ho1,Hieracium murorum,0.03,Flower cover/m2,NA,Hieraciummurorumho1862012
22_Kallnik,ho1,13,6,2012,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho11362012
22_Kallnik,ho1,19,6,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho11962012
22_Kallnik,ho1,21,6,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho12162012
22_Kallnik,ho1,26,6,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho12662012
22_Kallnik,ho1,29,6,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho12962012
22_Kallnik,ho1,3,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1372012
22_Kallnik,ho1,8,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1872012
22_Kallnik,ho1,13,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho11372012
22_Kallnik,ho1,16,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho11672012
22_Kallnik,ho1,19,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho11972012
22_Kallnik,ho1,25,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho12572012
22_Kallnik,ho1,29,7,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho12972012
22_Kallnik,ho1,2,8,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1282012
22_Kallnik,ho1,6,8,2012,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1682012
22_Kallnik,ho1,11,8,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho11182012
22_Kallnik,ho1,15,8,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho11582012
22_Kallnik,ho1,21,8,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho12182012
22_Kallnik,ho1,27,8,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho12782012
22_Kallnik,ho1,31,8,2012,ho1,Hieracium murorum,0.01,Flower cover/m2,NA,Hieraciummurorumho13182012
22_Kallnik,ho1,4,9,2012,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho1492012
22_Kallnik,ho1,13,9,2012,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho11392012
22_Kallnik,ho1,23,5,2010,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho12352010
22_Kallnik,ho1,31,5,2010,ho1,Hieracium murorum,0.03,Flower cover/m2,NA,Hieraciummurorumho13152010
22_Kallnik,ho1,7,6,2010,ho1,Hieracium murorum,0.05,Flower cover/m2,NA,Hieraciummurorumho1762010
22_Kallnik,ho1,18,6,2010,ho1,Hieracium murorum,0.05,Flower cover/m2,NA,Hieraciummurorumho11862010
22_Kallnik,ho1,26,6,2010,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho12662010
22_Kallnik,ho1,8,7,2010,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho1872010
22_Kallnik,ho1,14,7,2010,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho11472010
22_Kallnik,ho1,5,8,2010,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1582010
22_Kallnik,ho1,24,8,2010,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho12482010
22_Kallnik,ho1,27,5,2011,ho1,Hieracium murorum,0.08,Flower cover/m2,NA,Hieraciummurorumho12752011
22_Kallnik,ho1,1,6,2011,ho1,Hieracium murorum,0.06,Flower cover/m2,NA,Hieraciummurorumho1162011
22_Kallnik,ho1,5,6,2011,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho1562011
22_Kallnik,ho1,11,6,2011,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho11162011
22_Kallnik,ho1,26,6,2011,ho1,Hieracium murorum,0.02,Flower cover/m2,NA,Hieraciummurorumho12662011
22_Kallnik,ho1,3,7,2011,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1372011
22_Kallnik,ho1,9,7,2011,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho1972011
22_Kallnik,ho1,18,7,2011,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho11872011
22_Kallnik,ho1,30,7,2011,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho13072011
22_Kallnik,ho1,13,8,2011,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho11382011
22_Kallnik,ho1,23,8,2011,ho1,Hieracium murorum,0,Flower cover/m2,NA,Hieraciummurorumho12382011
22_Kallnik,ho1,26,6,2012,ho1,Holcus lanatus,0.01,Flower cover/m2,NA,Holcuslanatusho12662012
22_Kallnik,ho1,29,6,2012,ho1,Holcus lanatus,0.01,Flower cover/m2,NA,Holcuslanatusho12962012
22_Kallnik,ho1,3,7,2012,ho1,Holcus lanatus,0.01,Flower cover/m2,NA,Holcuslanatusho1372012
22_Kallnik,ho1,8,7,2012,ho1,Holcus lanatus,0.01,Flower cover/m2,NA,Holcuslanatusho1872012
22_Kallnik,ho1,13,7,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho11372012
22_Kallnik,ho1,16,7,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho11672012
22_Kallnik,ho1,19,7,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho11972012
22_Kallnik,ho1,25,7,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho12572012
22_Kallnik,ho1,29,7,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho12972012
22_Kallnik,ho1,2,8,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho1282012
22_Kallnik,ho1,6,8,2012,ho1,Holcus lanatus,0,Flower cover/m2,NA,Holcuslanatusho1682012
22_Kallnik,ho1,3,4,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1342012
22_Kallnik,ho1,8,4,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1842012
22_Kallnik,ho1,14,4,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11442012
22_Kallnik,ho1,19,4,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11942012
22_Kallnik,ho1,23,4,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12342012
22_Kallnik,ho1,29,4,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12942012
22_Kallnik,ho1,2,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho1252012
22_Kallnik,ho1,7,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho1752012
22_Kallnik,ho1,10,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho11052012
22_Kallnik,ho1,13,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho11352012
22_Kallnik,ho1,17,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho11752012
22_Kallnik,ho1,21,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho12152012
22_Kallnik,ho1,25,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho12552012
22_Kallnik,ho1,29,5,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho12952012
22_Kallnik,ho1,2,6,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho1262012
22_Kallnik,ho1,5,6,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho1562012
22_Kallnik,ho1,8,6,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho1862012
22_Kallnik,ho1,13,6,2012,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho11362012
22_Kallnik,ho1,19,6,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11962012
22_Kallnik,ho1,21,6,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12162012
22_Kallnik,ho1,26,6,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12662012
22_Kallnik,ho1,29,6,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12962012
22_Kallnik,ho1,3,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1372012
22_Kallnik,ho1,8,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1872012
22_Kallnik,ho1,13,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11372012
22_Kallnik,ho1,16,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11672012
22_Kallnik,ho1,19,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11972012
22_Kallnik,ho1,25,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12572012
22_Kallnik,ho1,29,7,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12972012
22_Kallnik,ho1,2,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1282012
22_Kallnik,ho1,6,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1682012
22_Kallnik,ho1,11,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11182012
22_Kallnik,ho1,15,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11582012
22_Kallnik,ho1,21,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12182012
22_Kallnik,ho1,27,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12782012
22_Kallnik,ho1,31,8,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho13182012
22_Kallnik,ho1,4,9,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1492012
22_Kallnik,ho1,13,9,2012,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11392012
22_Kallnik,ho1,23,5,2010,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho12352010
22_Kallnik,ho1,31,5,2010,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho13152010
22_Kallnik,ho1,7,6,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1762010
22_Kallnik,ho1,18,6,2010,ho1,Homogyne alpina,0.01,Flower cover/m2,NA,Homogynealpinaho11862010
22_Kallnik,ho1,26,6,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12662010
22_Kallnik,ho1,8,7,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1872010
22_Kallnik,ho1,14,7,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11472010
22_Kallnik,ho1,5,8,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1582010
22_Kallnik,ho1,24,8,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12482010
22_Kallnik,ho1,2,9,2010,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1292010
22_Kallnik,ho1,27,5,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12752011
22_Kallnik,ho1,1,6,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1162011
22_Kallnik,ho1,5,6,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1562011
22_Kallnik,ho1,11,6,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11162011
22_Kallnik,ho1,26,6,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12662011
22_Kallnik,ho1,3,7,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1372011
22_Kallnik,ho1,9,7,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho1972011
22_Kallnik,ho1,18,7,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11872011
22_Kallnik,ho1,30,7,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho13072011
22_Kallnik,ho1,13,8,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho11382011
22_Kallnik,ho1,23,8,2011,ho1,Homogyne alpina,0,Flower cover/m2,NA,Homogynealpinaho12382011
22_Kallnik,ho1,13,5,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11352012
22_Kallnik,ho1,17,5,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11752012
22_Kallnik,ho1,21,5,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12152012
22_Kallnik,ho1,25,5,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12552012
22_Kallnik,ho1,29,5,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12952012
22_Kallnik,ho1,2,6,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1262012
22_Kallnik,ho1,5,6,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1562012
22_Kallnik,ho1,8,6,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1862012
22_Kallnik,ho1,13,6,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11362012
22_Kallnik,ho1,19,6,2012,ho1,Hypericum perforatum,0.01,Flower cover/m2,NA,Hypericumperforatumho11962012
22_Kallnik,ho1,21,6,2012,ho1,Hypericum perforatum,0.02,Flower cover/m2,NA,Hypericumperforatumho12162012
22_Kallnik,ho1,26,6,2012,ho1,Hypericum perforatum,0.02,Flower cover/m2,NA,Hypericumperforatumho12662012
22_Kallnik,ho1,29,6,2012,ho1,Hypericum perforatum,0.02,Flower cover/m2,NA,Hypericumperforatumho12962012
22_Kallnik,ho1,3,7,2012,ho1,Hypericum perforatum,0.01,Flower cover/m2,NA,Hypericumperforatumho1372012
22_Kallnik,ho1,8,7,2012,ho1,Hypericum perforatum,0.01,Flower cover/m2,NA,Hypericumperforatumho1872012
22_Kallnik,ho1,13,7,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11372012
22_Kallnik,ho1,16,7,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11672012
22_Kallnik,ho1,19,7,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11972012
22_Kallnik,ho1,25,7,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12572012
22_Kallnik,ho1,29,7,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12972012
22_Kallnik,ho1,2,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1282012
22_Kallnik,ho1,6,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1682012
22_Kallnik,ho1,11,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11182012
22_Kallnik,ho1,15,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11582012
22_Kallnik,ho1,21,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12182012
22_Kallnik,ho1,27,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12782012
22_Kallnik,ho1,31,8,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho13182012
22_Kallnik,ho1,4,9,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1492012
22_Kallnik,ho1,13,9,2012,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11392012
22_Kallnik,ho1,8,7,2010,ho1,Hypericum perforatum,0.02,Flower cover/m2,NA,Hypericumperforatumho1872010
22_Kallnik,ho1,14,7,2010,ho1,Hypericum perforatum,0.02,Flower cover/m2,NA,Hypericumperforatumho11472010
22_Kallnik,ho1,5,8,2010,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1582010
22_Kallnik,ho1,24,8,2010,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12482010
22_Kallnik,ho1,2,9,2010,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho1292010
22_Kallnik,ho1,9,7,2011,ho1,Hypericum perforatum,0.01,Flower cover/m2,NA,Hypericumperforatumho1972011
22_Kallnik,ho1,18,7,2011,ho1,Hypericum perforatum,0.01,Flower cover/m2,NA,Hypericumperforatumho11872011
22_Kallnik,ho1,30,7,2011,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho13072011
22_Kallnik,ho1,13,8,2011,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho11382011
22_Kallnik,ho1,23,8,2011,ho1,Hypericum perforatum,0,Flower cover/m2,NA,Hypericumperforatumho12382011
22_Kallnik,ho1,3,4,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1342012
22_Kallnik,ho1,8,4,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1842012
22_Kallnik,ho1,14,4,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11442012
22_Kallnik,ho1,19,4,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11942012
22_Kallnik,ho1,23,4,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12342012
22_Kallnik,ho1,29,4,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12942012
22_Kallnik,ho1,2,5,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1252012
22_Kallnik,ho1,7,5,2012,ho1,Lamium galeobdolon,0.02,Flower cover/m2,NA,Lamiumgaleobdolonho1752012
22_Kallnik,ho1,10,5,2012,ho1,Lamium galeobdolon,0.03,Flower cover/m2,NA,Lamiumgaleobdolonho11052012
22_Kallnik,ho1,13,5,2012,ho1,Lamium galeobdolon,0.03,Flower cover/m2,NA,Lamiumgaleobdolonho11352012
22_Kallnik,ho1,17,5,2012,ho1,Lamium galeobdolon,0.03,Flower cover/m2,NA,Lamiumgaleobdolonho11752012
22_Kallnik,ho1,21,5,2012,ho1,Lamium galeobdolon,0.03,Flower cover/m2,NA,Lamiumgaleobdolonho12152012
22_Kallnik,ho1,25,5,2012,ho1,Lamium galeobdolon,0.02,Flower cover/m2,NA,Lamiumgaleobdolonho12552012
22_Kallnik,ho1,29,5,2012,ho1,Lamium galeobdolon,0.02,Flower cover/m2,NA,Lamiumgaleobdolonho12952012
22_Kallnik,ho1,2,6,2012,ho1,Lamium galeobdolon,0.02,Flower cover/m2,NA,Lamiumgaleobdolonho1262012
22_Kallnik,ho1,5,6,2012,ho1,Lamium galeobdolon,0.01,Flower cover/m2,NA,Lamiumgaleobdolonho1562012
22_Kallnik,ho1,8,6,2012,ho1,Lamium galeobdolon,0.01,Flower cover/m2,NA,Lamiumgaleobdolonho1862012
22_Kallnik,ho1,13,6,2012,ho1,Lamium galeobdolon,0.01,Flower cover/m2,NA,Lamiumgaleobdolonho11362012
22_Kallnik,ho1,19,6,2012,ho1,Lamium galeobdolon,0.01,Flower cover/m2,NA,Lamiumgaleobdolonho11962012
22_Kallnik,ho1,21,6,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12162012
22_Kallnik,ho1,26,6,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12662012
22_Kallnik,ho1,29,6,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12962012
22_Kallnik,ho1,3,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1372012
22_Kallnik,ho1,8,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1872012
22_Kallnik,ho1,13,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11372012
22_Kallnik,ho1,16,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11672012
22_Kallnik,ho1,19,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11972012
22_Kallnik,ho1,25,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12572012
22_Kallnik,ho1,29,7,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12972012
22_Kallnik,ho1,2,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1282012
22_Kallnik,ho1,6,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1682012
22_Kallnik,ho1,11,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11182012
22_Kallnik,ho1,15,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11582012
22_Kallnik,ho1,21,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12182012
22_Kallnik,ho1,27,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12782012
22_Kallnik,ho1,31,8,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho13182012
22_Kallnik,ho1,4,9,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1492012
22_Kallnik,ho1,13,9,2012,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11392012
22_Kallnik,ho1,23,5,2010,ho1,Lamium galeobdolon,0.3,Flower cover/m2,NA,Lamiumgaleobdolonho12352010
22_Kallnik,ho1,31,5,2010,ho1,Lamium galeobdolon,0.3,Flower cover/m2,NA,Lamiumgaleobdolonho13152010
22_Kallnik,ho1,7,6,2010,ho1,Lamium galeobdolon,0.05,Flower cover/m2,NA,Lamiumgaleobdolonho1762010
22_Kallnik,ho1,18,6,2010,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11862010
22_Kallnik,ho1,26,6,2010,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12662010
22_Kallnik,ho1,8,7,2010,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1872010
22_Kallnik,ho1,27,5,2011,ho1,Lamium galeobdolon,0.02,Flower cover/m2,NA,Lamiumgaleobdolonho12752011
22_Kallnik,ho1,1,6,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1162011
22_Kallnik,ho1,5,6,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1562011
22_Kallnik,ho1,11,6,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11162011
22_Kallnik,ho1,26,6,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12662011
22_Kallnik,ho1,3,7,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1372011
22_Kallnik,ho1,9,7,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho1972011
22_Kallnik,ho1,18,7,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11872011
22_Kallnik,ho1,30,7,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho13072011
22_Kallnik,ho1,13,8,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho11382011
22_Kallnik,ho1,23,8,2011,ho1,Lamium galeobdolon,0,Flower cover/m2,NA,Lamiumgaleobdolonho12382011
22_Kallnik,ho1,7,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho1752012
22_Kallnik,ho1,10,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho11052012
22_Kallnik,ho1,13,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho11352012
22_Kallnik,ho1,17,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho11752012
22_Kallnik,ho1,21,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho12152012
22_Kallnik,ho1,25,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho12552012
22_Kallnik,ho1,29,5,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho12952012
22_Kallnik,ho1,2,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho1262012
22_Kallnik,ho1,5,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho1562012
22_Kallnik,ho1,8,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho1862012
22_Kallnik,ho1,13,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho11362012
22_Kallnik,ho1,19,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho11962012
22_Kallnik,ho1,21,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho12162012
22_Kallnik,ho1,26,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho12662012
22_Kallnik,ho1,29,6,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho12962012
22_Kallnik,ho1,3,7,2012,ho1,Lathyrus pratensis,0,Flower cover/m2,NA,Lathyruspratensisho1372012
